Parent Tier Code,Tier Type Title,Tier Code,Tier Title,Subtitle,Description,Subject,Editions,Levels,Visibility,Locales,Curriculum Tree Thumbnail,Color Code,Sort Order,Header Image Src,Created By,Created Date,Last Updated By,Last Updated Date
CO_M02_T07_L04_SS05,Learning Object,c03a28cea27ea0278ef70d4504f0bf268d681ee9,,,,,,,,,,,,,,,,
CO_M02_T07,Lesson,CO_M02_T07_L05,Lesson 4: Step by Step,Step Functions,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS00,Student Lesson Resources,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS00,Learning Object,ebd7a3238b3d6910583d2f569249fc50e825d631,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS00,Learning Object,6a2ad545bd3a603a1a0ac8b3bddc0f479e728119,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS00,Learning Object,84ab5f6311a78258e1ad6a22ae1b8478affcaff6,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS00,Learning Object,d2f78f80b710852f1993a801a2b6ad28daa5f4c9,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS00,Learning Object,1f1ffe8e8fac76c7e0b4ba45075b0cb40dd3e56e,,,,,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS01,Lesson Planning Resources,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS01,Learning Object,3f678a56b36db977169fa1bf54ee5f549cf7042f,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS01,Learning Object,b72b59ebf7caede65244714d09df2a033e7ffb1f,,,,,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS02,MATHia Adaptive Problem-Solving,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS02,Learning Object,d6f5328c4bca0eaa87aa07976b61571cc555394b,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS02,Learning Object,aaacdd51da768ba3dd2b0a7aa8223fac8afeea25,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS02,Learning Object,50b5bbc9748af25ed2c72542b574c46ab9d1db8f,,,,,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS03,MATHstream Interactive Videos,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS03,Learning Object,090650389b900bd33d1872a1e4ad48c4b06db0d1,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS03,Learning Object,297e0c3c70b62efe94d22019e31798d3f4facc1d,,,,,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS04,Skills Practice,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS04,Learning Object,eba6d5b1e44c331ef6f52eab1c7cdf998f5b3659,,,,,,,,,,,,,,,,
CO_M02_T07_L05_SS04,Learning Object,a1516b5b63c78ab5cab57a67bd0b05bdaba68627,,,,,,,,,,,,,,,,
CO_M02_T07_L05,Sub_Section,CO_M02_T07_L05_SS05,Lesson Resources with Answers,,"Students interpret the definitions of discontinuous graph and step function through examination of graphs. They are given a context and must provide both the piecewise function and the graph that models it, explaining why it is a step function. Next, they analyze the greatest integer function (floor function) and least integer function (ceiling function).",,,,,,,,,,,,,
CO_M02_T07_L05_SS05,Learning Object,12a90d9cf818ad86d8e195085307528344ce0f40,,,,,,,,,,,,,,,,
CO_M02_T07,Lesson,CO_M02_T07_L06,Lesson 5: A Riddle Wrapped in a Mystery,Inverses of Linear Functions,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06,Sub_Section,CO_M02_T07_L06_SS00,Student Lesson Resources,,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06_SS00,Learning Object,2a5816ffc25b5a3839cf8f4f5e6ebd96514b8e78,,,,,,,,,,,,,,,,
CO_M02_T07_L06_SS00,Learning Object,bb5e3cadc35fccaa9f3e162aac2043c6fa4a7e7b,,,,,,,,,,,,,,,,
CO_M02_T07_L06_SS00,Learning Object,127622029bd0cf9c2fc61ffd9869bbb6c59f9c57,,,,,,,,,,,,,,,,
CO_M02_T07_L06_SS00,Learning Object,bc85828dda4d25ba1b0ecedcdd8a64da367f65d2,,,,,,,,,,,,,,,,
CO_M02_T07_L06,Sub_Section,CO_M02_T07_L06_SS01,Lesson Planning Resources,,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06_SS01,Learning Object,1aa84f462a2316d8f92a2fafad1d96f589a916b9,,,,,,,,,,,,,,,,
CO_M02_T07_L06_SS01,Learning Object,2bcaf541e8dbcb4cef9bba84450b5d3e6dba7441,,,,,,,,,,,,,,,,
CO_M02_T07_L06,Sub_Section,CO_M02_T07_L06_SS02,MATHstream Interactive Videos,,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06_SS02,Learning Object,18ea3830b4b3e6d2a1db980e225a6f553d663ced,,,,,,,,,,,,,,,,
CO_M02_T07_L06,Sub_Section,CO_M02_T07_L06_SS03,Skills Practice,,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06_SS03,Learning Object,4a364f58e6b3548edd27f08c7a04bcf58456ab09,,,,,,,,,,,,,,,,
CO_M02_T07_L06_SS03,Learning Object,5bb2552577daf19e3e3e62835dcf90c400bae520,,,,,,,,,,,,,,,,
CO_M02_T07_L06,Sub_Section,CO_M02_T07_L06_SS04,Lesson Resources with Answers,,Students use a table of values to determine the inverse of a given problem situation. They then determine the inverse of a function algebraically. Students create the graph of the inverse of a linear function by reflecting the original function across the line y = x using patty paper. They determine whether given functions are one-to-one functions.,,,,,,,,,,,,,
CO_M02_T07_L06_SS04,Learning Object,e0342190bcca24fba481b94683df0963eb14e172,,,,,,,,,,,,,,,,
CO_M02_T07,Lesson,CO_M02_T07_L07,Topic MATHia Adaptive Problem-Solving,,"Students calculate the absolute value of given values before considering the linear absolute value function. They explore an absolute value function as a linear function that has a reflection across the x-axis before exploring transformations of the A-, C-, and D-values. Students then solve and graph linear absolute value equations and inequalities based on real-world situations.

Next, students graph and analyze linear piecewise functions based on their intuition about given real-world scenarios. They write equations for the functions and represent the constraints on each piece with an inequality. Students transform linear piecewise functions. They then revisit absolute value functions as a special type of linear piecewise function. Students graph and analyze step functions. They evaluate floor and ceiling functions for given values and represent each graphically.

Students then derive inverses of linear functions. They create an inverse algebraically and then use patty paper to determine an inverse graphically by reflecting a linear function across the line y = x. Finally, students determine that all non-constant linear functions are one-to-one functions because their inverses are also functions.",,,,,,,,,,,,,
CO_M02_T07_L07,Sub_Section,CO_M02_T07_L07_SS00,"Defining Absolute Value Functions and
Transformations",,"Students calculate the absolute value of given values before considering the linear absolute value function. They explore an absolute value function as a linear function that has a reflection across the x-axis before exploring transformations of the A-, C-, and D-values. Students then solve and graph linear absolute value equations and inequalities based on real-world situations.

Next, students graph and analyze linear piecewise functions based on their intuition about given real-world scenarios. They write equations for the functions and represent the constraints on each piece with an inequality. Students transform linear piecewise functions. They then revisit absolute value functions as a special type of linear piecewise function. Students graph and analyze step functions. They evaluate floor and ceiling functions for given values and represent each graphically.

Students then derive inverses of linear functions. They create an inverse algebraically and then use patty paper to determine an inverse graphically by reflecting a linear function across the line y = x. Finally, students determine that all non-constant linear functions are one-to-one functions because their inverses are also functions.",,,,,,,,,,,,,
CO_M02_T07_L07_SS00,Learning Object,3861a3c7ef91f40bbfdc5982613bc3c5e1957ab8,,,,,,,,,,,,,,,,
CO_M02_T07_L07_SS00,Learning Object,cfecd4fb983d4ebe3db4ef96632187218a1c8b19,,,,,,,,,,,,,,,,
